,ASIANPAINT.NS,AUROPHARMA.NS,BAJFINANCE.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,KOTAKBANK.NS,MARUTI.NS,PIDILITIND.NS,TECHM.NS,TIINDIA.NS,YESBANK.NS,Pf_Value,Pf_Value_Pct,Pf_Value_Pct_100
2021-06-23,25862.044921875,2750.6898193359375,53033.9501953125,11256.2353515625,45951.7236328125,18126.064453125,66876.6357421875,4150.7391357421875,42742.681640625,11453.37939453125,8867.2607421875,116149.4384765625,27.399999618530273,407248.2435054779,1.1819552175132237,118.19552175132237
2021-06-24,26345.9794921875,2732.631591796875,53280.802001953125,11413.466796875,46130.4931640625,18397.357177734375,69370.35522460938,4153.6072998046875,43287.5478515625,11576.870239257812,9064.927368164062,115026.8310546875,27.200000762939453,410808.06926345825,1.1922868879260053,119.22868879260054
2021-06-25,26005.322021484375,2768.0196533203125,53564.68322753906,11480.52734375,45361.6943359375,18831.139526367188,70037.7197265625,4146.676025390625,43986.5419921875,11459.284912109375,9144.664916992188,116889.55078125,27.299999237060547,413703.1244621277,1.2006891969638591,120.0689196963859
2021-06-26,26005.322021484375,2768.0196533203125,53564.68322753906,11480.52734375,45361.6943359375,18831.139526367188,70037.7197265625,4146.676025390625,43986.5419921875,11459.284912109375,9144.664916992188,116889.55078125,27.299999237060547,413703.1244621277,1.2006891969638591,120.0689196963859
2021-06-27,26005.322021484375,2768.0196533203125,53564.68322753906,11480.52734375,45361.6943359375,18831.139526367188,70037.7197265625,4146.676025390625,43986.5419921875,11459.284912109375,9144.664916992188,116889.55078125,27.299999237060547,413703.1244621277,1.2006891969638591,120.0689196963859
2021-06-28,25823.95751953125,2818.8453369140625,53223.05236816406,11429.37890625,45575.6591796875,18868.86474609375,69930.93872070312,4142.0152587890625,43683.193359375,11571.767700195312,9275.60302734375,115389.44091796875,27.299999237060547,411760.0170402527,1.1950497227804844,119.50497227804844
2021-06-29,25984.544677734375,2817.0977783203125,53358.38195800781,11430.9013671875,46174.951171875,18572.900390625,69541.63818359375,4077.00732421875,43057.8134765625,11606.93896484375,9133.336181640625,114525.146484375,27.100000381469727,410307.75795936584,1.190834836098445,119.0834836098445
2021-06-30,25908.36328125,2811.2722778320312,53036.158447265625,11399.3203125,45781.2939453125,18305.9619140625,70331.36596679688,4077.00732421875,43221.1318359375,11565.059204101562,9194.606323242188,116094.78759765625,27.100000381469727,411753.42843055725,1.1950306006805618,119.50306006805617
2021-07-01,26158.554931640625,2819.5733642578125,52606.81823730469,11314.4658203125,45905.4052734375,18304.508056640625,69423.74267578125,4101.504638671875,43615.04296875,11646.671630859375,9108.154296875,117371.3623046875,27.100000381469727,412402.9041996002,1.1969155720367572,119.69155720367573
2021-07-02,26014.84716796875,2895.7388305664062,52876.58752441406,11266.140625,46077.7001953125,18577.256469726562,69752.98461914062,4099.234130859375,43554.380859375,11698.75244140625,9143.82568359375,116795.15380859375,27.100000381469727,412779.7023563385,1.1980091520691047,119.80091520691047
2021-07-03,26014.84716796875,2895.7388305664062,52876.58752441406,11266.140625,46077.7001953125,18577.256469726562,69752.98461914062,4099.234130859375,43554.380859375,11698.75244140625,9143.82568359375,116795.15380859375,27.100000381469727,412779.7023563385,1.1980091520691047,119.80091520691047
2021-07-04,26014.84716796875,2895.7388305664062,52876.58752441406,11266.140625,46077.7001953125,18577.256469726562,69752.98461914062,4099.234130859375,43554.380859375,11698.75244140625,9143.82568359375,116795.15380859375,27.100000381469727,412779.7023563385,1.1980091520691047,119.80091520691047
2021-07-05,26099.690185546875,2920.204833984375,53537.354736328125,11380.673828125,46295.3662109375,18797.772216796875,70249.0478515625,4137.355224609375,43701.5947265625,12172.856201171875,9020.022583007812,112528.271484375,26.899999618530273,410867.11008262634,1.1924582418983671,119.24582418983671
2021-07-06,25993.201904296875,2855.5446166992188,54680.789794921875,11679.373046875,45803.525390625,18868.86474609375,69503.81469726562,4195.313232421875,43215.6650390625,11979.831176757812,8809.346923828125,111062.95166015625,26.700000762939453,408674.92222976685,1.18609586241171,118.609586241171
2021-07-07,26318.71142578125,2811.2722778320312,54647.28698730469,11715.90234375,45973.02734375,18976.219482421875,69610.60180664062,4210.7281494140625,42838.716796875,12223.058471679688,8778.709716796875,109637.34130859375,26.600000381469727,407768.1761112213,1.1834642161790594,118.34642161790595
2021-07-08,26216.560546875,2772.0975952148438,54022.10998535156,11570.9287109375,45341.3232421875,18625.133056640625,69439.31274414062,4140.2230224609375,42561.533203125,12260.374145507812,8898.31787109375,109051.20849609375,26.700000762939453,404925.82262039185,1.1752148631319232,117.52148631319233
2021-07-09,26063.32763671875,2763.2138671875,54184.13635253906,11430.5205078125,45413.5693359375,18527.927856445312,69534.97314453125,4110.945556640625,42702.427734375,12230.036865234375,8827.813720703125,108360.77880859375,26.5,404176.17138671875,1.173039152859171,117.3039152859171
2021-07-10,26063.32763671875,2763.2138671875,54184.13635253906,11430.5205078125,45413.5693359375,18527.927856445312,69534.97314453125,4110.945556640625,42702.427734375,12230.036865234375,8827.813720703125,108360.77880859375,26.5,404176.17138671875,1.173039152859171,117.3039152859171
2021-07-11,26063.32763671875,2763.2138671875,54184.13635253906,11430.5205078125,45413.5693359375,18527.927856445312,69534.97314453125,4110.945556640625,42702.427734375,12230.036865234375,8827.813720703125,108360.77880859375,26.5,404176.17138671875,1.173039152859171,117.3039152859171
2021-07-12,25966.364501953125,2739.9129638671875,54302.4755859375,11316.3671875,45278.3251953125,18751.349487304688,68865.38696289062,4139.3873291015625,42957.7529296875,12181.985717773438,8868.519897460938,109095.9228515625,26.200000762939453,404489.9506111145,1.1739498332545717,117.39498332545718
2021-07-13,25918.323486328125,2787.2433471679688,54344.410400390625,11429.37890625,45140.322265625,19293.9404296875,68736.3525390625,4175.715087890625,42729.1640625,12072.718872070312,8814.38232421875,112612.75634765625,26.0,408080.70806884766,1.1843712766362793,118.43712766362793
2021-07-14,25988.4404296875,2804.7189331054688,54164.278564453125,11408.83203125,44735.5517578125,19276.53076171875,70157.84912109375,4178.10498046875,42133.4033203125,12077.284301757812,9052.337646484375,113536.6455078125,26.100000381469727,409540.0773563385,1.1886067992472078,118.86067992472078
2021-07-15,25829.58251953125,2784.1851196289062,54127.177734375,11572.8310546875,44689.2333984375,19366.481323242188,70331.36596679688,4182.6463623046875,42019.822265625,12076.207397460938,9337.294311523438,112925.69580078125,27.100000381469727,409269.623254776,1.1878218612111635,118.78218612111635
2021-07-16,25878.930908203125,2841.4180297851562,54089.659423828125,11585.3876953125,44782.783203125,19159.019165039062,69203.50952148438,4181.3316650390625,41999.982421875,12049.632568359375,9259.234619140625,112130.908203125,26.799999237060547,407188.59742355347,1.181782106888785,118.17821068887851
2021-07-17,25878.930908203125,2841.4180297851562,54089.659423828125,11585.3876953125,44782.783203125,19159.019165039062,69203.50952148438,4181.3316650390625,41999.982421875,12049.632568359375,9259.234619140625,112130.908203125,26.799999237060547,407188.59742355347,1.181782106888785,118.17821068887851
2021-07-18,25878.930908203125,2841.4180297851562,54089.659423828125,11585.3876953125,44782.783203125,19159.019165039062,69203.50952148438,4181.3316650390625,41999.982421875,12049.632568359375,9259.234619140625,112130.908203125,26.799999237060547,407188.59742355347,1.181782106888785,118.17821068887851
2021-07-19,25815.2958984375,2810.98095703125,53117.874755859375,11194.6044921875,44620.6884765625,19031.348876953125,68591.76635742188,4117.518310546875,41206.39453125,12135.807739257812,9184.11376953125,109726.7578125,26.399999618530273,401579.5519771576,1.1655029930157077,116.55029930157077
2021-07-20,27348.48193359375,2812.1464233398438,52468.41796875,10982.6611328125,45106.9775390625,18625.133056640625,68963.26293945312,4069.359375,41592.5537109375,12433.262939453125,9125.359497070312,110293.0419921875,25.899999618530273,403846.5585079193,1.1720825185014556,117.20825185014556
2021-07-21,27348.48193359375,2812.1464233398438,52468.41796875,10982.6611328125,45106.9775390625,18625.133056640625,68963.26293945312,4069.359375,41592.5537109375,12433.262939453125,9125.359497070312,110293.0419921875,25.899999618530273,403846.5585079193,1.1720825185014556,117.20825185014556
2021-07-22,26895.715576171875,2831.3695678710938,54708.65661621094,11024.896484375,44055.6689453125,19032.802734375,70749.57885742188,4080.233642578125,41976.9814453125,12405.074096679688,9640.7177734375,110650.67138671875,26.0,408078.36712646484,1.184364482527017,118.4364482527017
2021-07-23,26696.603759765625,2806.903564453125,54579.298095703125,10979.6162109375,43684.23828125,19633.42529296875,70760.68725585938,4117.8760986328125,41944.2041015625,12384.671997070312,9747.587280273438,109860.87646484375,26.100000381469727,407222.0884037018,1.1818793076486587,118.18793076486587
2021-07-24,26696.603759765625,2806.903564453125,54579.298095703125,10979.6162109375,43684.23828125,19633.42529296875,70760.68725585938,4117.8760986328125,41944.2041015625,12384.671997070312,9747.587280273438,109860.87646484375,26.100000381469727,407222.0884037018,1.1818793076486587,118.18793076486587
2021-07-25,26696.603759765625,2806.903564453125,54579.298095703125,10979.6162109375,43684.23828125,19633.42529296875,70760.68725585938,4117.8760986328125,41944.2041015625,12384.671997070312,9747.587280273438,109860.87646484375,26.100000381469727,407222.0884037018,1.1818793076486587,118.18793076486587
2021-07-26,26501.381103515625,2775.1554565429688,54416.370849609375,10917.2138671875,43510.1025390625,19636.32568359375,71359.10034179688,4160.060302734375,41610.380859375,12463.600219726562,9654.5068359375,109488.34228515625,26.600000381469727,406519.14034461975,1.179839143843602,117.9839143843602
2021-07-27,26219.586181640625,2637.0968627929688,55025.672607421875,10956.78515625,43393.3984375,19656.639404296875,71299.03564453125,4058.1258544921875,41635.96875,12398.123901367188,9660.10986328125,107868.994140625,26.100000381469727,404835.6368045807,1.174953117139783,117.4953117139783
2021-07-28,26007.053466796875,2665.3496704101562,55295.44189453125,10785.9365234375,43745.3759765625,19877.155151367188,71434.73510742188,3950.3367919921875,41203.5263671875,12372.796508789062,9648.905029296875,109493.29833984375,25.899999618530273,406505.81082725525,1.179800457629856,117.9800457629856
2021-07-29,25949.48291015625,2645.3981323242188,56514.89685058594,10793.166015625,43251.6796875,20006.65283203125,71941.93115234375,3923.5682373046875,40217.00390625,12375.758666992188,9720.008544921875,112905.79833984375,25.700000762939453,410271.04527664185,1.1907282850019418,119.07282850019418
2021-07-30,25611.85107421875,2669.7183837890625,54996.09191894531,10855.5693359375,43224.8193359375,19861.14990234375,71652.74047851562,3954.996826171875,40126.1455078125,12280.37744140625,10424.576416015625,111207.01904296875,25.5,406890.5556640625,1.1809171012852375,118.09171012852376
2021-07-31,25611.85107421875,2669.7183837890625,54996.09191894531,10855.5693359375,43224.8193359375,19861.14990234375,71652.74047851562,3954.996826171875,40126.1455078125,12280.37744140625,10424.576416015625,111207.01904296875,25.5,406890.5556640625,1.1809171012852375,118.09171012852376
2021-08-01,25611.85107421875,2669.7183837890625,54996.09191894531,10855.5693359375,43224.8193359375,19861.14990234375,71652.74047851562,3954.996826171875,40126.1455078125,12280.37744140625,10424.576416015625,111207.01904296875,25.5,406890.5556640625,1.1809171012852375,118.09171012852376
2021-08-02,25746.906005859375,2674.6702880859375,54752.376708984375,10826.6513671875,43215.5517578125,19829.139404296875,72589.2822265625,3979.6142578125,40696.8955078125,12192.804443359375,10434.486083984375,109388.9892578125,25.5,406352.8673095703,1.1793565701690865,117.93565701690865
2021-08-03,26205.303955078125,2670.592529296875,55912.68127441406,10918.3544921875,44216.8359375,20091.044311523438,73641.49169921875,4028.72900390625,41401.0576171875,12201.426391601562,10568.507080078125,114892.71240234375,25.5,416774.23669433594,1.2096024757423798,120.96024757423798
2021-08-04,26132.583251953125,2640.44677734375,56153.29833984375,11151.2255859375,44036.220703125,20796.734619140625,73376.76391601562,4182.4068603515625,40846.125,12202.234741210938,10484.476318359375,116678.28369140625,25.299999237060547,418706.09980392456,1.2152093155957453,121.52093155957454
2021-08-05,25871.13720703125,2644.9608764648438,55174.02099609375,11300.005859375,43676.8310546875,20441.705932617188,73568.08471679688,4234.509521484375,40670.4755859375,12119.783081054688,10757.681884765625,119120.361328125,24.799999237060547,419604.35804367065,1.2178163274860934,121.78163274860934
2021-08-06,25681.111083984375,2625.1550903320312,54962.52868652344,11359.365234375,43932.48046875,20302.02392578125,73419.03076171875,4247.5352783203125,41094.3955078125,11981.286743164062,10899.02587890625,116732.9833984375,25.0,417261.92205810547,1.2110178833454932,121.10178833454933
2021-08-07,25681.111083984375,2625.1550903320312,54962.52868652344,11359.365234375,43932.48046875,20302.02392578125,73419.03076171875,4247.5352783203125,41094.3955078125,11981.286743164062,10899.02587890625,116732.9833984375,25.0,417261.92205810547,1.2110178833454932,121.10178833454933
2021-08-08,25681.111083984375,2625.1550903320312,54962.52868652344,11359.365234375,43932.48046875,20302.02392578125,73419.03076171875,4247.5352783203125,41094.3955078125,11981.286743164062,10899.02587890625,116732.9833984375,25.0,417261.92205810547,1.2110178833454932,121.10178833454933
2021-08-09,25907.064697265625,2585.5433349609375,54687.47497558594,11444.9814453125,44173.3056640625,20453.345947265625,74001.86157226562,4256.3778076171875,40984.1513671875,12027.095458984375,11095.9619140625,118299.6826171875,24.899999618530273,419941.74680137634,1.2187955297511983,121.87955297511984
2021-08-10,25773.7412109375,2561.6599731445312,54483.936767578125,11473.517578125,44123.2861328125,20396.603393554688,74622.52807617188,4333.69482421875,40522.32421875,11976.16943359375,11402.784423828125,117265.17333984375,24.600000381469727,418960.01937294006,1.2159462655131796,121.59462655131796
2021-08-11,25734.35302734375,2494.6693725585938,54463.623046875,11376.869140625,44283.5302734375,20182.71240234375,74635.85815429688,4257.774169921875,40635.4658203125,12180.409301757812,11407.52197265625,118036.1083984375,23.899999618530273,419712.79508018494,1.2181310439351478,121.81310439351478
2021-08-12,25759.461181640625,2406.4163818359375,54743.543701171875,11425.9541015625,44317.802734375,20409.693603515625,75171.97875976562,4274.7520751953125,40580.484375,11967.814697265625,11950.062255859375,117886.8896484375,23.899999618530273,420918.75351524353,1.2216310930750833,122.16310930750834
2021-08-13,25873.734375,2217.38671875,54364.27917480469,11614.6875,44543.80859375,20510.093994140625,76177.47192382812,4275.4691162109375,40523.771484375,11891.828491210938,11920.758056640625,122736.24267578125,23.799999237060547,426673.33210372925,1.2383325873005806,123.83325873005806
2021-08-14,25873.734375,2217.38671875,54364.27917480469,11614.6875,44543.80859375,20510.093994140625,76177.47192382812,4275.4691162109375,40523.771484375,11891.828491210938,11920.758056640625,122736.24267578125,23.799999237060547,426673.33210372925,1.2383325873005806,123.83325873005806
2021-08-15,25873.734375,2217.38671875,54364.27917480469,11614.6875,44543.80859375,20510.093994140625,76177.47192382812,4275.4691162109375,40523.771484375,11891.828491210938,11920.758056640625,122736.24267578125,23.799999237060547,426673.33210372925,1.2383325873005806,123.83325873005806
2021-08-16,25723.962158203125,2149.6679077148438,56312.24853515625,11648.1728515625,44949.51171875,20447.528686523438,75830.45043945312,4261.95849609375,39508.96875,11957.576049804688,11788.892822265625,127421.484375,23.399999618530273,432023.8227901459,1.2538612985569644,125.38612985569644
2021-08-17,26104.014404296875,2130.4447631835938,56603.20495605469,11526.7900390625,46012.8564453125,20405.330200195312,77487.73193359375,4276.305908203125,39847.810546875,11942.485961914062,12184.053955078125,127302.11181640625,22.5,435845.6409301758,1.2649533485854976,126.49533485854975
2021-08-18,25984.979736328125,2101.9010009765625,57786.470947265625,11514.232421875,46054.541015625,20029.932861328125,77122.90649414062,4183.885986328125,39585.650390625,11992.065185546875,12173.712158203125,125740.36865234375,22.600000381469727,434293.2468509674,1.2604478404321338,126.04478404321338
2021-08-19,25984.979736328125,2101.9010009765625,57786.470947265625,11514.232421875,46054.541015625,20029.932861328125,77122.90649414062,4183.885986328125,39585.650390625,11992.065185546875,12173.712158203125,125740.36865234375,22.600000381469727,434293.2468509674,1.2604478404321338,126.04478404321338
2021-08-20,26949.385986328125,1983.7935791015625,58819.6142578125,11527.5498046875,48524.8779296875,19808.770751953125,77100.64697265625,4073.531982421875,39648.1552734375,12217.861938476562,12059.0869140625,126103.45458984375,22.299999237060547,438839.0299797058,1.2736410516304129,127.36410516304129
2021-08-21,26949.385986328125,1983.7935791015625,58819.6142578125,11527.5498046875,48524.8779296875,19808.770751953125,77100.64697265625,4073.531982421875,39648.1552734375,12217.861938476562,12059.0869140625,126103.45458984375,22.299999237060547,438839.0299797058,1.2736410516304129,127.36410516304129
2021-08-22,26949.385986328125,1983.7935791015625,58819.6142578125,11527.5498046875,48524.8779296875,19808.770751953125,77100.64697265625,4073.531982421875,39648.1552734375,12217.861938476562,12059.0869140625,126103.45458984375,22.299999237060547,438839.0299797058,1.2736410516304129,127.36410516304129
2021-08-23,26642.06103515625,1989.1818237304688,59624.05517578125,11602.5107421875,48798.1103515625,19866.968994140625,77358.7158203125,4105.3348388671875,39503.4697265625,12002.843627929688,12203.876953125,128605.224609375,21.600000381469727,442323.95369911194,1.2837553341067036,128.37553341067036
2021-08-24,26369.3583984375,2004.4736938476562,61636.49230957031,11863.16015625,48776.81640625,20208.901977539062,76562.32299804688,4076.760498046875,39372.099609375,11899.643432617188,12611.96533203125,127456.3232421875,22.0,442860.3180541992,1.285312022583802,128.5312022583802
2021-08-25,26300.964111328125,2029.2308349609375,61326.09558105469,11852.126953125,48999.1162109375,20109.959106445312,77216.33911132812,4058.34814453125,38841.1171875,11935.751953125,12609.810791015625,128664.90478515625,21.899999618530273,443965.66477012634,1.288520066667198,128.8520066667198
2021-08-26,26314.815673828125,2036.2208862304688,61211.31042480469,11832.3388671875,49395.5615234375,20335.490112304688,76867.08984375,4059.065185546875,38245.892578125,12004.998779296875,12492.59765625,126053.72314453125,21.899999618530273,440871.0046749115,1.2795384450044887,127.95384450044887
2021-08-27,26290.142578125,2072.4153442382812,61517.27966308594,11784.0146484375,49609.51171875,20363.135375976562,76026.20239257812,4097.4437255859375,38339.935546875,11991.526733398438,12457.2607421875,128456.01806640625,22.100000381469727,443026.986536026,1.2857957439621792,128.57957439621794
2021-08-28,26290.142578125,2072.4153442382812,61517.27966308594,11784.0146484375,49609.51171875,20363.135375976562,76026.20239257812,4097.4437255859375,38339.935546875,11991.526733398438,12457.2607421875,128456.01806640625,22.100000381469727,443026.986536026,1.2857957439621792,128.57957439621794
2021-08-29,26290.142578125,2072.4153442382812,61517.27966308594,11784.0146484375,49609.51171875,20363.135375976562,76026.20239257812,4097.4437255859375,38339.935546875,11991.526733398438,12457.2607421875,128456.01806640625,22.100000381469727,443026.986536026,1.2857957439621792,128.57957439621794
2021-08-30,26913.025634765625,2090.0744018554688,63273.62548828125,11934.6962890625,49790.1416015625,20767.635498046875,75547.93090820312,4150.76806640625,39335.63671875,12190.64794921875,12231.453857421875,130913.02490234375,21.799999237060547,449160.46131515503,1.303596907336822,130.3596907336822
2021-08-31,27714.6826171875,2122.9121704101562,66443.70849609375,12034.771484375,50464.4677734375,20924.776611328125,75921.64306640625,4193.45068359375,39620.3759765625,12288.728149414062,12476.654052734375,135747.47314453125,21.600000381469727,459975.2442264557,1.3349846156747531,133.49846156747532
2021-09-01,28592.52099609375,2130.5015258789062,66400.4443359375,12017.265625,50627.4853515625,20949.51416015625,74644.75708007812,4176.592529296875,39266.1884765625,12468.987426757812,12378.834228515625,135115.8203125,22.200000762939453,458791.1120491028,1.331547912809689,133.1547912809689
2021-09-02,28582.565185546875,2179.9766235351562,66213.6767578125,12092.6083984375,51889.9658203125,21102.291870117188,75149.7314453125,4247.7308349609375,39312.4921875,12613.951904296875,12391.761474609375,134717.919921875,22.299999237060547,460516.97242355347,1.336556871612611,133.6556871612611
2021-09-03,28904.614013671875,2212.2302856445312,66433.99658203125,11994.0556640625,51253.6279296875,21077.554321289062,75663.5986328125,4284.6749267578125,39718.7607421875,12542.278686523438,12427.528076171875,132887.60986328125,22.200000762939453,459422.72972488403,1.3333810546814309,133.33810546814308
2021-09-04,28904.614013671875,2212.2302856445312,66433.99658203125,11994.0556640625,51253.6279296875,21077.554321289062,75663.5986328125,4284.6749267578125,39718.7607421875,12542.278686523438,12427.528076171875,132887.60986328125,22.200000762939453,459422.72972488403,1.3333810546814309,133.33810546814308
2021-09-05,28904.614013671875,2212.2302856445312,66433.99658203125,11994.0556640625,51253.6279296875,21077.554321289062,75663.5986328125,4284.6749267578125,39718.7607421875,12542.278686523438,12427.528076171875,132887.60986328125,22.200000762939453,459422.72972488403,1.3333810546814309,133.33810546814308
2021-09-06,28703.33349609375,2203.0358276367188,66283.43994140625,11915.2900390625,51511.1376953125,20985.888061523438,76987.20703125,4243.307373046875,39625.0048828125,12617.72509765625,12593.006591796875,132430.01708984375,22.0,460120.3931274414,1.3354058808454992,133.5405880845499
2021-09-07,28882.5380859375,2178.371337890625,65850.31494140625,11942.306640625,51457.412109375,20862.213134765625,75930.5419921875,4220.1126708984375,39800.0712890625,12587.2763671875,12369.35302734375,137920.99609375,21.799999237060547,464023.30768966675,1.346733296749427,134.6733296749427
2021-09-08,28885.56591796875,2169.4685668945312,65902.412109375,11996.720703125,51887.1923828125,20980.068969726562,75334.38110351562,4340.8685302734375,39245.068359375,12466.295166015625,12306.00830078125,137592.724609375,21.799999237060547,463128.57471847534,1.3441365162342358,134.4136516234236
2021-09-09,28969.978271484375,2165.09033203125,65614.98779296875,11937.359375,52067.8173828125,20959.698486328125,75260.95581054688,4346.84619140625,39366.603515625,12654.639282226562,12352.548828125,135712.65869140625,21.899999618530273,461431.08395957947,1.3392098944718256,133.92098944718256
2021-09-10,28969.978271484375,2165.09033203125,65614.98779296875,11937.359375,52067.8173828125,20959.698486328125,75260.95581054688,4346.84619140625,39366.603515625,12654.639282226562,12352.548828125,135712.65869140625,21.899999618530273,461431.08395957947,1.3392098944718256,133.92098944718256
2021-09-11,28969.978271484375,2165.09033203125,65614.98779296875,11937.359375,52067.8173828125,20959.698486328125,75260.95581054688,4346.84619140625,39366.603515625,12654.639282226562,12352.548828125,135712.65869140625,21.899999618530273,461431.08395957947,1.3392098944718256,133.92098944718256
2021-09-12,28969.978271484375,2165.09033203125,65614.98779296875,11937.359375,52067.8173828125,20959.698486328125,75260.95581054688,4346.84619140625,39366.603515625,12654.639282226562,12352.548828125,135712.65869140625,21.899999618530273,461431.08395957947,1.3392098944718256,133.92098944718256
2021-09-13,29149.182861328125,2148.7445068359375,65746.55456542969,11838.046875,51617.65625,20585.755004882812,75274.31030273438,4399.931396484375,39780.10546875,12917.350219726562,12320.228271484375,133186.02294921875,22.200000762939453,458986.08867263794,1.3321137928132387,133.21137928132387
2021-09-14,29109.79248046875,2183.479248046875,65499.312744140625,11784.7763671875,51176.7529296875,20587.208862304688,75018.48754882812,4466.167236328125,39900.1904296875,12981.211181640625,12514.576416015625,133539.1357421875,24.899999618530273,458785.99118614197,1.3315330505462142,133.15330505462143
2021-09-15,29021.48876953125,2215.4410400390625,65469.276123046875,11771.4580078125,51415.732421875,20788.002319335938,76144.10400390625,4475.6129150390625,39984.3955078125,12937.558959960938,12624.89501953125,137930.94482421875,25.399999618530273,464804.3099117279,1.3489999968911113,134.89999968911113
2021-09-16,28933.187255859375,2203.0358276367188,65445.89172363281,11871.5322265625,51282.34375,21161.94580078125,75734.78393554688,4559.5433349609375,40111.4267578125,12939.177001953125,12482.686767578125,145003.564453125,29.399999618530273,471758.51883506775,1.3691831742324472,136.91831742324473
2021-09-17,28595.120361328125,2178.0792846679688,65598.65112304688,12040.478515625,50430.1904296875,20956.787109375,75247.61962890625,4801.41357421875,40594.6640625,12763.495239257812,12510.2685546875,145540.71044921875,26.5,471283.97833251953,1.3678059169161718,136.7805916916172
2021-09-18,28595.120361328125,2178.0792846679688,65598.65112304688,12040.478515625,50430.1904296875,20956.787109375,75247.61962890625,4801.41357421875,40594.6640625,12763.495239257812,12510.2685546875,145540.71044921875,26.5,471283.97833251953,1.3678059169161718,136.7805916916172
2021-09-19,28595.120361328125,2178.0792846679688,65598.65112304688,12040.478515625,50430.1904296875,20956.787109375,75247.61962890625,4801.41357421875,40594.6640625,12763.495239257812,12510.2685546875,145540.71044921875,26.5,471283.97833251953,1.3678059169161718,136.7805916916172
2021-09-20,28322.417724609375,2079.4207763671875,65719.18212890625,11870.7705078125,51877.01171875,20661.416015625,75094.12231445312,4785.8712158203125,40223.98828125,12725.772705078125,12335.7421875,150574.10888671875,25.600000381469727,476295.4244632721,1.382350620290564,138.2350620290564
2021-09-21,28648.3623046875,2120.2849731445312,68998.76037597656,11810.6494140625,52101.162109375,20715.250854492188,76455.5419921875,4808.587646484375,39220.470703125,13099.226196289062,12597.74658203125,149464.97802734375,26.0,480067.0211791992,1.3932969128475896,139.32969128475895
2021-09-22,28720.21728515625,2134.0037841796875,68820.39733886719,11671.7646484375,51583.37890625,20467.8955078125,76386.59057617188,4747.8511962890625,39532.9833984375,13030.517822265625,13045.047607421875,148067.37060546875,26.299999237060547,478234.3186759949,1.387977866491082,138.7977866491082
2021-09-23,28747.4853515625,2140.8634643554688,69751.10412597656,11948.0146484375,51542.6318359375,20865.119018554688,77527.78930664062,4839.79248046875,39623.84765625,13122.132568359375,13113.135986328125,148624.4140625,26.0,481872.3305053711,1.398536456077849,139.8536456077849
2021-09-24,29855.173095703125,2106.1283569335938,68818.18359375,12188.1162109375,50882.2021484375,21038.270874023438,78475.43334960938,4849.5963134765625,40234.6962890625,13213.474731445312,13054.9609375,147037.79296875,25.700000762939453,481779.72887039185,1.3982676986618026,139.82676986618026
2021-09-25,29855.173095703125,2106.1283569335938,68818.18359375,12188.1162109375,50882.2021484375,21038.270874023438,78475.43334960938,4849.5963134765625,40234.6962890625,13213.474731445312,13054.9609375,147037.79296875,25.700000762939453,481779.72887039185,1.3982676986618026,139.82676986618026
2021-09-26,29855.173095703125,2106.1283569335938,68818.18359375,12188.1162109375,50882.2021484375,21038.270874023438,78475.43334960938,4849.5963134765625,40234.6962890625,13213.474731445312,13054.9609375,147037.79296875,25.700000762939453,481779.72887039185,1.3982676986618026,139.82676986618026
2021-09-27,29699.77587890625,2107.4417724609375,68836.28356933594,12367.3359375,50193.9892578125,21243.429565429688,76575.67138671875,4862.151123046875,42845.9208984375,12963.426147460938,12621.015625,143118.505859375,25.799999237060547,477460.74702072144,1.3857327320585784,138.57327320585784
2021-09-28,29258.69677734375,2116.3445434570312,66609.72290039062,12290.8544921875,50459.833984375,20869.486083984375,75060.75439453125,4945.48388671875,42963.9814453125,12992.796630859375,12187.069091796875,135951.3916015625,25.5,465731.91583251953,1.3516921844581795,135.16921844581796
2021-09-29,28768.2626953125,2124.809326171875,66363.3544921875,12129.517578125,49745.68359375,20646.864624023438,75289.88647460938,4855.2158203125,42733.6494140625,12945.642456054688,12025.904541015625,137378.84521484375,24.600000381469727,465032.2362308502,1.34966150668616,134.966150668616
2021-09-30,28089.538330078125,2115.6150512695312,67711.73950195312,12137.888671875,50051.34765625,20395.145874023438,74531.31103515625,4795.5556640625,42467.431640625,12836.248046875,11898.778076171875,138950.54931640625,25.100000381469727,466006.24886512756,1.3524883803028473,135.24883803028473
2021-10-01,27511.239990234375,2093.72314453125,66428.26171875,12044.6630859375,50093.02734375,20147.788696289062,74084.1796875,4766.9805908203125,41450.314453125,13026.477416992188,11818.19580078125,137935.90087890625,25.700000762939453,461426.4528083801,1.339196453497161,133.9196453497161
2021-10-02,27511.239990234375,2093.72314453125,66428.26171875,12044.6630859375,50093.02734375,20147.788696289062,74084.1796875,4766.9805908203125,41450.314453125,13026.477416992188,11818.19580078125,137935.90087890625,25.700000762939453,461426.4528083801,1.339196453497161,133.9196453497161
2021-10-03,27511.239990234375,2093.72314453125,66428.26171875,12044.6630859375,50093.02734375,20147.788696289062,74084.1796875,4766.9805908203125,41450.314453125,13026.477416992188,11818.19580078125,137935.90087890625,25.700000762939453,461426.4528083801,1.339196453497161,133.9196453497161
